Time,CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
01:50:00,6.117887E+03,3.770114E+03,2.068836E-01,2.657501E-01,8.077608E+03,8.941577E+03,2.731539E-01,6.302746E-01,2.661482E+04,1.011385E+04,9.000118E-01,7.129041E-01,9.846891E+03,4.320386E+02,3.329192E-01,3.046826E-02,6.558239E+03,2.433203E+02,2.217295E-01,1.718702E-02,9.846890E+03,3.976982E+02,3.329191E-01,2.807913E-02,6.547752E+03,9.834401E+01,2.213749E-01,6.932304E-03,1.065023E+04,1.134022E+03,3.600797E-01,7.994719E-02,7.036618E+03,6.920265E+02,2.379032E-01,4.878712E-02,1.065023E+04,1.069908E+03,3.600797E-01,7.542702E-02,7.070158E+03,8.895571E+02,2.390371E-01,6.271343E-02,1.489393E+04,1.357246E+03,5.035588E-01,9.568451E-02,9.707317E+03,8.329122E+02,3.281985E-01,5.871968E-02,1.489059E+04,1.290897E+03,5.034459E-01,9.100682E-02,9.765175E+03,1.028204E+03,3.301546E-01,7.248808E-02
01:55:00,6.120480E+03,3.783436E+03,2.069713E-01,2.666890E-01,8.080451E+03,8.976617E+03,2.732500E-01,6.327442E-01,2.662743E+04,1.011520E+04,9.004380E-01,7.129987E-01,9.847247E+03,4.262999E+02,3.329312E-01,3.006932E-02,6.558463E+03,2.433203E+02,2.217370E-01,1.718702E-02,9.847245E+03,3.976982E+02,3.329312E-01,2.807913E-02,6.547976E+03,9.389458E+01,2.213825E-01,6.618653E-03,1.065089E+04,1.132403E+03,3.601023E-01,7.983302E-02,7.037041E+03,6.907486E+02,2.379175E-01,4.869701E-02,1.065089E+04,1.068896E+03,3.601022E-01,7.535563E-02,7.070581E+03,8.856316E+02,2.390514E-01,6.243663E-02,1.489658E+04,1.348593E+03,5.036481E-01,9.507442E-02,9.708986E+03,8.271562E+02,3.282549E-01,5.831383E-02,1.489323E+04,1.282987E+03,5.035351E-01,9.044906E-02,9.766843E+03,1.019559E+03,3.302110E-01,7.187855E-02
02:00:00,6.123050E+03,3.796484E+03,2.070582E-01,2.676087E-01,8.083286E+03,9.011191E+03,2.733459E-01,6.351810E-01,2.663985E+04,1.011621E+04,9.008582E-01,7.130701E-01,9.847600E+03,4.262999E+02,3.329431E-01,3.006932E-02,6.558686E+03,2.393063E+02,2.217445E-01,1.690710E-02,9.847599E+03,3.924668E+02,3.329431E-01,2.771465E-02,6.548198E+03,8.943878E+01,2.213900E-01,6.304553E-03,1.065156E+04,1.130694E+03,3.601247E-01,7.971250E-02,7.037462E+03,6.894117E+02,2.379317E-01,4.860273E-02,1.065156E+04,1.067794E+03,3.601247E-01,7.527793E-02,7.071003E+03,8.816906E+02,2.390657E-01,6.215874E-02,1.489918E+04,1.339893E+03,5.037362E-01,9.446099E-02,9.710630E+03,8.213695E+02,3.283105E-01,5.790581E-02,1.489583E+04,1.275026E+03,5.036229E-01,8.988778E-02,9.768485E+03,1.010937E+03,3.302665E-01,7.127060E-02
02:05:00,6.125598E+03,3.809271E+03,2.071444E-01,2.685099E-01,8.086114E+03,9.045320E+03,2.734415E-01,6.375864E-01,2.665210E+04,1.011692E+04,9.012724E-01,7.131198E-01,9.847951E+03,4.205563E+02,3.329550E-01,2.967006E-02,6.558907E+03,2.393063E+02,2.217520E-01,1.690710E-02,9.847950E+03,3.924668E+02,3.329550E-01,2.771465E-02,6.548419E+03,8.508499E+01,2.213974E-01,5.997645E-03,1.065222E+04,1.129060E+03,3.601471E-01,7.959724E-02,7.037883E+03,6.881261E+02,2.379460E-01,4.851207E-02,1.065222E+04,1.066768E+03,3.601471E-01,7.520553E-02,7.071423E+03,8.778460E+02,2.390799E-01,6.188764E-02,1.490174E+04,1.331314E+03,5.038229E-01,9.385609E-02,9.712248E+03,8.156652E+02,3.283652E-01,5.750360E-02,1.489839E+04,1.267185E+03,5.037095E-01,8.933489E-02,9.770103E+03,1.002447E+03,3.303212E-01,7.067200E-02
02:10:00,6.128122E+03,3.821809E+03,2.072297E-01,2.693936E-01,8.088935E+03,9.079023E+03,2.735370E-01,6.399618E-01,2.666418E+04,1.011735E+04,9.016808E-01,7.131494E-01,9.848300E+03,4.205563E+02,3.329668E-01,2.967006E-02,6.559126E+03,2.354793E+02,2.217594E-01,1.664026E-02,9.848299E+03,3.875069E+02,3.329668E-01,2.736918E-02,6.548639E+03,8.086285E+01,2.214049E-01,5.700017E-03,1.065288E+04,1.127532E+03,3.601694E-01,7.948949E-02,7.038302E+03,6.869120E+02,2.379601E-01,4.842645E-02,1.065288E+04,1.065846E+03,3.601694E-01,7.514053E-02,7.071843E+03,8.741464E+02,2.390941E-01,6.162677E-02,1.490427E+04,1.322954E+03,5.039083E-01,9.326660E-02,9.713843E+03,8.100989E+02,3.284191E-01,5.711112E-02,1.490091E+04,1.259544E+03,5.037947E-01,8.879613E-02,9.771697E+03,9.941604E+02,3.303751E-01,7.008770E-02
02:15:00,6.130624E+03,3.834108E+03,2.073143E-01,2.702605E-01,8.091750E+03,9.112320E+03,2.736321E-01,6.423086E-01,2.667608E+04,1.011751E+04,9.020835E-01,7.131608E-01,9.848646E+03,4.151560E+02,3.329785E-01,2.929459E-02,6.559344E+03,2.354793E+02,2.217668E-01,1.664026E-02,9.848645E+03,3.875069E+02,3.329785E-01,2.736918E-02,6.548857E+03,7.671713E+01,2.214122E-01,5.407778E-03,1.065354E+04,1.126117E+03,3.601917E-01,7.938967E-02,7.038721E+03,6.857730E+02,2.379743E-01,4.834613E-02,1.065354E+04,1.065034E+03,3.601917E-01,7.508328E-02,7.072261E+03,8.705177E+02,2.391082E-01,6.137090E-02,1.490676E+04,1.314670E+03,5.039925E-01,9.268254E-02,9.715414E+03,8.045880E+02,3.284722E-01,5.672255E-02,1.490339E+04,1.251982E+03,5.038787E-01,8.826297E-02,9.773267E+03,9.860198E+02,3.304282E-01,6.951371E-02
02:20:00,6.133103E+03,3.846181E+03,2.073982E-01,2.711114E-01,8.094557E+03,9.145227E+03,2.737270E-01,6.446279E-01,2.668783E+04,1.011744E+04,9.024805E-01,7.131559E-01,9.848991E+03,4.151560E+02,3.329902E-01,2.929459E-02,6.559561E+03,2.318911E+02,2.217741E-01,1.638999E-02,9.848990E+03,3.829020E+02,3.329901E-01,2.704838E-02,6.549074E+03,7.271737E+01,2.214196E-01,5.125828E-03,1.065420E+04,1.124820E+03,3.602139E-01,7.929820E-02,7.039138E+03,6.847131E+02,2.379884E-01,4.827138E-02,1.065420E+04,1.064338E+03,3.602139E-01,7.503417E-02,7.072678E+03,8.670481E+02,2.391223E-01,6.112624E-02,1.490921E+04,1.306628E+03,5.040754E-01,9.211548E-02,9.716962E+03,7.992320E+02,3.285246E-01,5.634490E-02,1.490584E+04,1.244646E+03,5.039614E-01,8.774572E-02,9.774813E+03,9.779857E+02,3.304805E-01,6.894724E-02
02:25:00,6.135561E+03,3.858036E+03,2.074813E-01,2.719469E-01,8.097356E+03,9.177760E+03,2.738217E-01,6.469209E-01,2.669941E+04,1.011717E+04,9.028721E-01,7.131366E-01,9.849333E+03,4.101267E+02,3.330017E-01,2.894484E-02,6.559776E+03,2.318911E+02,2.217814E-01,1.638999E-02,9.849332E+03,3.829020E+02,3.330017E-01,2.704838E-02,6.549289E+03,6.880296E+01,2.214269E-01,4.849895E-03,1.065485E+04,1.123647E+03,3.602361E-01,7.921549E-02,7.039554E+03,6.837362E+02,2.380024E-01,4.820249E-02,1.065485E+04,1.063763E+03,3.602360E-01,7.499359E-02,7.073093E+03,8.636614E+02,2.391364E-01,6.088743E-02,1.491163E+04,1.298685E+03,5.041571E-01,9.155547E-02,9.718487E+03,7.939469E+02,3.285761E-01,5.597225E-02,1.490825E+04,1.237413E+03,5.040430E-01,8.723568E-02,9.776337E+03,9.701741E+02,3.305320E-01,6.839646E-02
02:30:00,6.137996E+03,3.869684E+03,2.075636E-01,2.727679E-01,8.100149E+03,9.209935E+03,2.739162E-01,6.491886E-01,2.671082E+04,1.011672E+04,9.032582E-01,7.131045E-01,9.849673E+03,4.101267E+02,3.330132E-01,2.894484E-02,6.559990E+03,2.285838E+02,2.217887E-01,1.615924E-02,9.849672E+03,3.787151E+02,3.330132E-01,2.675664E-02,6.549503E+03,6.504088E+01,2.214341E-01,4.584701E-03,1.065550E+04,1.122605E+03,3.602581E-01,7.914197E-02,7.039968E+03,6.828464E+02,2.380164E-01,4.813973E-02,1.065550E+04,1.063315E+03,3.602581E-01,7.496194E-02,7.073508E+03,8.604431E+02,2.391504E-01,6.066050E-02,1.491401E+04,1.291004E+03,5.042376E-01,9.101386E-02,9.719989E+03,7.888300E+02,3.286269E-01,5.561147E-02,1.491063E+04,1.230424E+03,5.041233E-01,8.674291E-02,9.777839E+03,9.625275E+02,3.305828E-01,6.785730E-02
02:35:00,6.140410E+03,3.881134E+03,2.076453E-01,2.735749E-01,8.102934E+03,9.241764E+03,2.740103E-01,6.514320E-01,2.672209E+04,1.011611E+04,9.036391E-01,7.130612E-01,9.850011E+03,4.053482E+02,3.330246E-01,2.861226E-02,6.560203E+03,2.285838E+02,2.217959E-01,1.615924E-02,9.850010E+03,3.787151E+02,3.330246E-01,2.675664E-02,6.549716E+03,6.126347E+01,2.214413E-01,4.318427E-03,1.065616E+04,1.121539E+03,3.602801E-01,7.906676E-02,7.040381E+03,6.819404E+02,2.380304E-01,4.807584E-02,1.065615E+04,1.062838E+03,3.602801E-01,7.492830E-02,7.073921E+03,8.572072E+02,2.391644E-01,6.043233E-02,1.491636E+04,1.283279E+03,5.043170E-01,9.046918E-02,9.721470E+03,7.836874E+02,3.286770E-01,5.524887E-02,1.491297E+04,1.223392E+03,5.042025E-01,8.624713E-02,9.779318E+03,9.548952E+02,3.306328E-01,6.731917E-02
02:40:00,6.142803E+03,3.892394E+03,2.077262E-01,2.743685E-01,8.105712E+03,9.273258E+03,2.741043E-01,6.536518E-01,2.673319E+04,1.011535E+04,9.040147E-01,7.130080E-01,9.850346E+03,4.053482E+02,3.330360E-01,2.861226E-02,6.560414E+03,2.252660E+02,2.218030E-01,1.592755E-02,9.850345E+03,3.745136E+02,3.330360E-01,2.646359E-02,6.549927E+03,5.750881E+01,2.214484E-01,4.053758E-03,1.065680E+04,1.120427E+03,3.603021E-01,7.898833E-02,7.040793E+03,6.810049E+02,2.380444E-01,4.800986E-02,1.065680E+04,1.062312E+03,3.603021E-01,7.489124E-02,7.074333E+03,8.539908E+02,2.391783E-01,6.020553E-02,1.491867E+04,1.275575E+03,5.043951E-01,8.992599E-02,9.722929E+03,7.785617E+02,3.287263E-01,5.488747E-02,1.491528E+04,1.216381E+03,5.042805E-01,8.575274E-02,9.780776E+03,9.473218E+02,3.306821E-01,6.678518E-02
02:45:00,6.145174E+03,3.903470E+03,2.078064E-01,2.751492E-01,8.108482E+03,9.304427E+03,2.741979E-01,6.558486E-01,2.674415E+04,1.011447E+04,9.043851E-01,7.129455E-01,9.850680E+03,4.005295E+02,3.330473E-01,2.827674E-02,6.560624E+03,2.252660E+02,2.218101E-01,1.592755E-02,9.850679E+03,3.745136E+02,3.330472E-01,2.646359E-02,6.550137E+03,5.377162E+01,2.214555E-01,3.790320E-03,1.065745E+04,1.119272E+03,3.603240E-01,7.890690E-02,7.041204E+03,6.800423E+02,2.380582E-01,4.794197E-02,1.065745E+04,1.061742E+03,3.603239E-01,7.485101E-02,7.074744E+03,8.507917E+02,2.391922E-01,5.997994E-02,1.492095E+04,1.267894E+03,5.044722E-01,8.938442E-02,9.724367E+03,7.734525E+02,3.287749E-01,5.452723E-02,1.491755E+04,1.209388E+03,5.043574E-01,8.525967E-02,9.782213E+03,9.398069E+02,3.307307E-01,6.625532E-02
02:50:00,6.147525E+03,3.914369E+03,2.078858E-01,2.759174E-01,8.111245E+03,9.335277E+03,2.742914E-01,6.580230E-01,2.675495E+04,1.011346E+04,9.047506E-01,7.128742E-01,9.851011E+03,4.005295E+02,3.330585E-01,2.827674E-02,6.560833E+03,2.219239E+02,2.218172E-01,1.569406E-02,9.851010E+03,3.702682E+02,3.330584E-01,2.616738E-02,6.550346E+03,5.004968E+01,2.214626E-01,3.527959E-03,1.065810E+04,1.118078E+03,3.603458E-01,7.882267E-02,7.041614E+03,6.790548E+02,2.380721E-01,4.787233E-02,1.065810E+04,1.061130E+03,3.603457E-01,7.480782E-02,7.075153E+03,8.476068E+02,2.392060E-01,5.975537E-02,1.492319E+04,1.260234E+03,5.045481E-01,8.884429E-02,9.725784E+03,7.683576E+02,3.288229E-01,5.416800E-02,1.491979E+04,1.202410E+03,5.044331E-01,8.476770E-02,9.783629E+03,9.323473E+02,3.307786E-01,6.572937E-02
02:55:00,6.149854E+03,3.925096E+03,2.079646E-01,2.766734E-01,8.114000E+03,9.365815E+03,2.743845E-01,6.601754E-01,2.676561E+04,1.011233E+04,9.051110E-01,7.127945E-01,9.851341E+03,3.956500E+02,3.330696E-01,2.793688E-02,6.561040E+03,2.219239E+02,2.218242E-01,1.569406E-02,9.851339E+03,3.702682E+02,3.330696E-01,2.616738E-02,6.550553E+03,4.634203E+01,2.214696E-01,3.266605E-03,1.065874E+04,1.116846E+03,3.603675E-01,7.873579E-02,7.042022E+03,6.780435E+02,2.380859E-01,4.780101E-02,1.065874E+04,1.060478E+03,3.603675E-01,7.476179E-02,7.075561E+03,8.444346E+02,2.392198E-01,5.953169E-02,1.492541E+04,1.252592E+03,5.046230E-01,8.830548E-02,9.727181E+03,7.632762E+02,3.288701E-01,5.380972E-02,1.492200E+04,1.195446E+03,5.045079E-01,8.427671E-02,9.785025E+03,9.249409E+02,3.308257E-01,6.520717E-02
03:00:00,6.152163E+03,3.935614E+03,2.080427E-01,2.774147E-01,8.116747E+03,9.395939E+03,2.744774E-01,6.622986E-01,2.677613E+04,1.011120E+04,9.054667E-01,7.127147E-01,9.851668E+03,3.956500E+02,3.330807E-01,2.793688E-02,6.561246E+03,2.185596E+02,2.218311E-01,1.545895E-02,9.851667E+03,3.659771E+02,3.330806E-01,2.586790E-02,6.550759E+03,4.265350E+01,2.214766E-01,3.006599E-03,1.065938E+04,1.115575E+03,3.603892E-01,7.864617E-02,7.042429E+03,6.770083E+02,2.380997E-01,4.772801E-02,1.065938E+04,1.059783E+03,3.603892E-01,7.471275E-02,7.075968E+03,8.412782E+02,2.392336E-01,5.930912E-02,1.492759E+04,1.245001E+03,5.046968E-01,8.777028E-02,9.728558E+03,7.582288E+02,3.289166E-01,5.345383E-02,1.492418E+04,1.188527E+03,5.045815E-01,8.378884E-02,9.786401E+03,9.176129E+02,3.308723E-01,6.469049E-02
03:05:00,6.154452E+03,3.945945E+03,2.081201E-01,2.781429E-01,8.119487E+03,9.425701E+03,2.745701E-01,6.643964E-01,2.678651E+04,1.011005E+04,9.058175E-01,7.126338E-01,9.851993E+03,3.907169E+02,3.330917E-01,2.759317E-02,6.561451E+03,2.185596E+02,2.218381E-01,1.545895E-02,9.851992E+03,3.659771E+02,3.330916E-01,2.586790E-02,6.550964E+03,3.898202E+01,2.214835E-01,2.747797E-03,1.066002E+04,1.114268E+03,3.604108E-01,7.855394E-02,7.042835E+03,6.759502E+02,2.381134E-01,4.765338E-02,1.066002E+04,1.059047E+03,3.604108E-01,7.466083E-02,7.076374E+03,8.381352E+02,2.392473E-01,5.908750E-02,1.492974E+04,1.237455E+03,5.047695E-01,8.723820E-02,9.729915E+03,7.532111E+02,3.289625E-01,5.310005E-02,1.492633E+04,1.181646E+03,5.046541E-01,8.330368E-02,9.787757E+03,9.103558E+02,3.309181E-01,6.417881E-02
03:10:00,6.156721E+03,3.956108E+03,2.081968E-01,2.788592E-01,8.122219E+03,9.455144E+03,2.746625E-01,6.664716E-01,2.679674E+04,1.010887E+04,9.061636E-01,7.125502E-01,9.852316E+03,3.907169E+02,3.331026E-01,2.759317E-02,6.561655E+03,2.151283E+02,2.218449E-01,1.521904E-02,9.852315E+03,3.616212E+02,3.331025E-01,2.556381E-02,6.551167E+03,3.532558E+01,2.214904E-01,2.490055E-03,1.066066E+04,1.112924E+03,3.604323E-01,7.845920E-02,7.043239E+03,6.748700E+02,2.381271E-01,4.757720E-02,1.066066E+04,1.058272E+03,3.604323E-01,7.460617E-02,7.076778E+03,8.350039E+02,2.392610E-01,5.886671E-02,1.493186E+04,1.229944E+03,5.048412E-01,8.670865E-02,9.731253E+03,7.482178E+02,3.290078E-01,5.274798E-02,1.492845E+04,1.174795E+03,5.047256E-01,8.282064E-02,9.789094E+03,9.031613E+02,3.309633E-01,6.367155E-02
03:15:00,6.158970E+03,3.966110E+03,2.082729E-01,2.795641E-01,8.124943E+03,9.484277E+03,2.747546E-01,6.685250E-01,2.680684E+04,1.010764E+04,9.065051E-01,7.124633E-01,9.852637E+03,3.857353E+02,3.331134E-01,2.724597E-02,6.561857E+03,2.151283E+02,2.218518E-01,1.521904E-02,9.852636E+03,3.616212E+02,3.331134E-01,2.556381E-02,6.551369E+03,3.168368E+01,2.214972E-01,2.233339E-03,1.066129E+04,1.111547E+03,3.604538E-01,7.836203E-02,7.043643E+03,6.737684E+02,2.381407E-01,4.749951E-02,1.066129E+04,1.057459E+03,3.604538E-01,7.454884E-02,7.077181E+03,8.318837E+02,2.392746E-01,5.864669E-02,1.493395E+04,1.222467E+03,5.049119E-01,8.618142E-02,9.732572E+03,7.432471E+02,3.290524E-01,5.239751E-02,1.493053E+04,1.167972E+03,5.047962E-01,8.233954E-02,9.790412E+03,8.960264E+02,3.310079E-01,6.316849E-02
03:20:00,6.161199E+03,3.975955E+03,2.083483E-01,2.802580E-01,8.127660E+03,9.513111E+03,2.748465E-01,6.705573E-01,2.681681E+04,1.010635E+04,9.068421E-01,7.123729E-01,9.852956E+03,3.857353E+02,3.331242E-01,2.724597E-02,6.562058E+03,2.116797E+02,2.218586E-01,1.497783E-02,9.852955E+03,3.572083E+02,3.331242E-01,2.525565E-02,6.551570E+03,2.805578E+01,2.215040E-01,1.977610E-03,1.066193E+04,1.110135E+03,3.604752E-01,7.826249E-02,7.044044E+03,6.726460E+02,2.381543E-01,4.742036E-02,1.066192E+04,1.056610E+03,3.604752E-01,7.448892E-02,7.077583E+03,8.287742E+02,2.392882E-01,5.842743E-02,1.493602E+04,1.215020E+03,5.049816E-01,8.565640E-02,9.733873E+03,7.382979E+02,3.290963E-01,5.204856E-02,1.493259E+04,1.161174E+03,5.048658E-01,8.186027E-02,9.791712E+03,8.889487E+02,3.310518E-01,6.266946E-02
03:25:00,6.163409E+03,3.985648E+03,2.084230E-01,2.809412E-01,8.130368E+03,9.541652E+03,2.749381E-01,6.725690E-01,2.682664E+04,1.010502E+04,9.071746E-01,7.122787E-01,9.853273E+03,3.807075E+02,3.331349E-01,2.689544E-02,6.562257E+03,2.116797E+02,2.218653E-01,1.497783E-02,9.853272E+03,3.572083E+02,3.331349E-01,2.525565E-02,6.551770E+03,2.444163E+01,2.215107E-01,1.722852E-03,1.066256E+04,1.108692E+03,3.604965E-01,7.816068E-02,7.044445E+03,6.715037E+02,2.381678E-01,4.733980E-02,1.066256E+04,1.055725E+03,3.604965E-01,7.442648E-02,7.077984E+03,8.256751E+02,2.393017E-01,5.820891E-02,1.493805E+04,1.207604E+03,5.050503E-01,8.513351E-02,9.735155E+03,7.333696E+02,3.291397E-01,5.170108E-02,1.493462E+04,1.154402E+03,5.049344E-01,8.138274E-02,9.792993E+03,8.819265E+02,3.310952E-01,6.217435E-02
03:30:00,6.165599E+03,3.995235E+03,2.084971E-01,2.816169E-01,8.133069E+03,9.570013E+03,2.750294E-01,6.745680E-01,2.683634E+04,1.010352E+04,9.075028E-01,7.121726E-01,9.853588E+03,3.807075E+02,3.331456E-01,2.689544E-02,6.562456E+03,2.081931E+02,2.218720E-01,1.473386E-02,9.853587E+03,3.527277E+02,3.331456E-01,2.494266E-02,6.551968E+03,2.083585E+01,2.215174E-01,1.468684E-03,1.066319E+04,1.107219E+03,3.605178E-01,7.805680E-02,7.044844E+03,6.703429E+02,2.381813E-01,4.725794E-02,1.066318E+04,1.054808E+03,3.605178E-01,7.436184E-02,7.078383E+03,8.225825E+02,2.393152E-01,5.799085E-02,1.494005E+04,1.200185E+03,5.051181E-01,8.461039E-02,9.736419E+03,7.284411E+02,3.291824E-01,5.135359E-02,1.493662E+04,1.147622E+03,5.050020E-01,8.090475E-02,9.794257E+03,8.749318E+02,3.311379E-01,6.168119E-02
