Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),THERMAL ZONE 1:Zone Outdoor Air Drybulb Temperature [C](Hourly),SURFACE 2:Surface Outside Face Temperature [C](TimeStep),SURFACE 4:Surface Outside Face Temperature [C](TimeStep),SURFACE 5:Surface Outside Face Temperature [C](TimeStep),SURFACE 6:Surface Outside Face Temperature [C](TimeStep),SURFACE 1:Surface Outside Face Temperature [C](TimeStep),SURFACE 3:Surface Outside Face Temperature [C](TimeStep),SUB SURFACE 2:Surface Outside Face Temperature [C](TimeStep),SUB SURFACE 4:Surface Outside Face Temperature [C](TimeStep),SUB SURFACE 1:Surface Outside Face Temperature [C](TimeStep) 
 06/28  11:05:00,,,32.67416744851866,43.32549023652804,40.74410860085799,33.16453635258316,18.0,45.38693397285842,29.066118179938883,30.3790363728059,31.79943731608637 
 06/28  11:10:00,,,32.721363431218606,42.8605793404209,40.92807725961204,33.23936517629518,18.0,45.33750680970005,29.081251154680672,30.217345731298906,31.823371039462813 
 06/28  11:15:00,,,32.876417318525824,42.48029961440947,41.170919245125,33.42788177184225,18.0,45.2848389448456,29.166903757992145,30.118875556396347,31.890423441887947 
 06/28  11:20:00,,,32.953422881873564,42.05282864294723,40.69149804984119,33.529545995775194,18.0,45.27392188702245,29.19500279378599,29.973860324014424,31.388140748112733 
 06/28  11:25:00,,,33.29693240761339,41.62674912086366,40.86913744764457,33.63126097881431,18.0,45.25998000444906,29.395614380483778,29.833710866676824,31.397310356127377 
 06/28  11:30:00,,,33.42390255585374,41.20121438276604,40.89765440609059,33.724397963621726,18.0,45.262861036537196,29.424065551685885,29.70872078719634,31.41188228203282 
 06/28  11:35:00,,,33.503973503808005,40.7354675478194,40.89439300891816,33.76942671949901,18.0,45.22310966691763,29.413792670373084,29.563540654991016,31.41169753902284 
 06/28  11:40:00,,,33.55202167379464,40.26191439580037,40.92462423349846,33.80199793997099,18.0,45.183557759320124,29.39885584545584,29.431499614668837,31.405202694977675 
 06/28  11:45:00,,,33.600672692538005,39.78874172118496,40.95128835538195,33.8350574967571,18.0,45.14168612592525,29.38069226693932,29.323735921215132,31.395565497705434 
 06/28  11:50:00,,,33.62585219134791,39.30275194617106,40.97776132608255,33.85195541694671,18.0,45.091663683924935,29.36676007930862,29.234476130647522,31.38384829647225 
 06/28  11:55:00,,,33.65155355609369,38.85554892371164,41.00100038620593,33.909593923009716,18.0,45.03927971731082,29.349081182761893,29.175478481127698,31.367254068312832 
 06/28  12:00:00,28.300000000000008,28.111630947772763,33.66444626869402,38.589913583653626,41.01734167354934,34.158788974061196,18.0,44.98042057507477,29.336352792289233,29.16280040312114,31.354072273586667 
 06/28  12:05:00,,,33.70294627115296,38.36304075887301,41.07474574247554,34.43185695063161,18.0,45.036256269196535,29.364219901789284,29.197228722219222,31.392310090234673 
 06/28  12:10:00,,,33.73810350558432,38.21535011983506,41.13033953827851,34.791417022362516,18.0,45.10368762290614,29.413166311710484,29.25312006260708,31.449493679722423 
 06/28  12:15:00,,,33.65330906856907,37.95259732100935,41.13544124699567,35.04772573691095,18.0,45.16845023257701,29.384392860834282,29.243624993659466,31.476631888343434 
 06/28  12:20:00,,,33.669903137466754,37.83368053064082,41.18600531515509,35.44640377957711,18.0,45.25390781108741,29.419184770950892,29.296958340876415,31.53004473144415 
 06/28  12:25:00,,,33.686172485447216,37.71335136801818,41.23271237043218,35.843461104683705,18.0,45.33677404391352,29.484457576518366,29.35825687160923,31.58731061216497 
 06/28  12:30:00,,,33.476244549301526,37.63320111065969,41.28107768999977,36.28592262150489,18.0,45.42721871491501,29.43224602157568,29.41987125561866,31.642103302183784 
 06/28  12:35:00,,,33.52391595100862,37.564235666201625,41.92060700574796,36.73241911044097,18.0,45.50895807884734,29.488949123164048,29.488629743885554,32.14547500831827 
 06/28  12:40:00,,,33.533532948244215,37.522333549022356,42.059675936068835,37.20741879393859,18.0,45.5914905367674,29.56094167994678,29.562292766110318,32.17046420925084 
 06/28  12:45:00,,,33.54346860894117,37.48020771612608,42.20222527173698,37.67941235994054,18.0,45.67173720246532,29.631337124036577,29.633347483416173,32.21413723067894 
 06/28  12:50:00,,,33.5814540054464,37.459168042726205,42.28079025557968,38.17107084606752,18.0,45.74926926887829,29.701714554140835,29.704068738486626,32.24774238490602 
 06/28  12:55:00,,,33.619429571823126,37.43790964358952,42.35743853590135,38.6594567762018,18.0,45.824558475655685,29.772349326190692,29.774984463467206,32.27788161538962 
 06/28  13:00:00,28.89583333333333,28.707464281106084,33.670434471726004,37.432099510233236,42.40237826221166,39.16055913409604,18.0,45.89622585969014,29.84283047826773,29.84576229964341,32.30519266334028 
 06/28  13:05:00,,,33.719108107728346,37.4295340007283,42.4478015787763,39.6587509438912,18.0,46.02459547491797,29.90779722727325,29.911047248802163,32.32648920011684 
 06/28  13:10:00,,,33.77491477314981,37.439661686275045,42.47249174880501,40.16590478210844,18.0,46.15981159317307,29.958548270917163,29.962088070161144,32.33561075520424 
 06/28  13:15:00,,,33.830845310081,37.44957208434749,42.494951330543856,40.67022058389689,18.0,46.29457080534976,30.004860512652556,30.008747695540592,32.33765294871273 
 06/28  13:20:00,,,34.06445186910994,37.4703039996289,42.03129359616602,41.18055321068231,18.0,46.44199225146474,30.127204136239243,30.055130421454464,32.03460261903558 
 06/28  13:25:00,,,34.187967912821726,37.558847410531556,42.07003037225708,41.679584844267886,18.0,46.58923016645611,30.222534173819326,30.14345623957081,32.039667977845 
 06/28  13:30:00,,,34.288052469983114,37.59656312154533,41.99349320872141,42.181843294415444,18.0,46.743203480717916,30.266823590288254,30.19131267531145,32.05205930370175 
 06/28  13:35:00,,,34.397699545553124,37.64347408758664,41.87724337733271,42.617418418604366,18.0,46.77673236151804,30.31274419342367,30.240634019406002,32.032127926649196 
 06/28  13:40:00,,,34.48736159941151,37.69224383141547,41.787520259008446,43.03406253903249,18.0,46.79498196400953,30.357812178607787,30.28954284486514,32.00915515408144 
 06/28  13:45:00,,,34.5776773010073,37.74132169294651,41.69703303640238,43.44136919249936,18.0,46.814209531018626,30.402728609607152,30.338334483131348,31.984437794860696 
 06/28  13:50:00,,,34.662454770078035,37.796781621082665,41.60626457567729,43.81727946826393,18.0,46.80548893918254,30.44786452160065,30.38733426313729,31.958648746750043 
 06/28  13:55:00,,,34.74778632299221,37.85255384971053,41.515458976365906,44.18403679591345,18.0,46.79784672087232,30.49300828879973,30.436368392280258,31.931819792761075 
 06/28  14:00:00,29.724999999999998,29.536630947772753,34.83129175097158,37.914576125257064,41.42207310306709,44.522671084086085,18.0,46.77606466937775,30.538397413327402,30.485638191661224,31.904366866118153 
 06/28  14:05:00,,,34.84276312016344,37.84624320066774,41.16509195889948,44.72361299930001,18.0,46.14779055346779,30.440243162297065,30.38248098666054,31.673518389419883 
 06/28  14:10:00,,,34.838769393885464,37.75823713880713,40.87755590062299,44.87052599942539,18.0,45.432228783734836,30.32748209526204,30.262028109760593,31.437768825188186 
 06/28  14:15:00,,,34.834466128946765,37.67006996251018,40.593967947838074,45.006633075061096,18.0,44.741342054234025,30.212786490028805,30.13894283456949,31.206799564762548 
 06/28  14:20:00,,,34.86138732876273,37.5997428645282,40.204035199415834,44.81036744173844,18.0,43.928201956377954,30.133252846075152,30.046901016814445,30.94661359998804 
 06/28  14:25:00,,,34.83060802237414,37.474303650782204,39.88530245151897,44.868542704801825,18.0,43.14316838665505,30.017109082755496,29.92249359537766,30.73064075438225 
 06/28  14:30:00,,,34.796076393874465,37.33976133112269,39.53252677689248,44.817783602828754,18.0,42.32574236730151,29.899839100743293,29.796011130465786,30.5193557999836 
 06/28  14:35:00,,,34.71728994093612,37.16361113761931,39.2237016717634,45.00404973696474,18.0,41.76073844562401,29.749402566067033,29.629714026338206,30.327928103690454 
 06/28  14:40:00,,,34.61226854882804,36.96109187492441,38.906123420618734,45.222039111090645,18.0,41.221644990693456,29.59552796991477,29.470248537141515,30.130858992190895 
 06/28  14:45:00,,,34.47322485112551,36.72727314953932,38.63616227611903,45.75490047628759,18.0,40.68902887118059,29.410514358543992,29.2927330718569,29.958991329368587 
 06/28  14:50:00,,,34.338334401934695,36.49869393711865,38.314950392237606,46.10317067147709,18.0,40.20842092675027,29.26456781672539,29.13459790206639,29.75376253229888 
 06/28  14:55:00,,,34.200965938749476,36.268783149601404,37.9875461967097,46.45327098835734,18.0,39.73188103389179,29.108998454038954,28.974810171599188,29.543822321963205 
 06/28  15:00:00,29.079166666666666,28.89079761443942,33.68483830789515,36.026263262808776,37.639957683699016,46.809044032540825,18.0,39.282260621368,28.811370954619406,28.813774295213875,29.330264545597856 
 06/28  15:05:00,,,33.585565788730726,35.86756440174851,37.38034771274817,47.25249650558999,18.0,39.07917115739156,28.74825421272203,28.756227782262783,29.228126124298456 
 06/28  15:10:00,,,33.41347607021672,35.71121200305404,37.113808793316906,47.72053609563947,18.0,38.91694632540653,28.69197934562669,28.701151062001713,29.117936280598713 
 06/28  15:15:00,,,33.23903592885779,35.55217950933376,36.83782478293481,48.18770521398552,18.0,38.7466970278522,28.634618189194953,28.644107210529455,29.008447131282878 
 06/28  15:20:00,,,33.123113937106055,35.430588003970655,36.60334558226611,48.845288877652,18.0,38.62293076851999,28.591791564775576,28.60143877942778,28.925339703138775 
 06/28  15:25:00,,,32.97813317088428,35.280013017508665,36.3173450675416,49.358263649070615,18.0,38.4908509645415,28.533413973999927,28.543135155866707,28.80758445029403 
 06/28  15:30:00,,,32.8460996672432,35.13553362104253,36.024846270369075,49.92429609357406,18.0,38.37214352769702,28.470215853641093,28.480036542572975,28.68986589266683 
 06/28  15:35:00,,,32.74981593703733,35.026770904572494,35.73225640021953,50.114994743148905,18.0,38.042691123377,28.42826636424462,28.438254600338723,28.596336098222196 
 06/28  15:40:00,,,32.66102574969652,34.922946075074655,35.43193809468825,50.235516507291415,18.0,37.694937008898385,28.38981768240319,28.400003306458984,28.50821117265133 
 06/28  15:45:00,,,32.57254241790251,34.819427602985556,35.13626735626268,50.34747680680823,18.0,37.35163870975345,28.35199652214203,28.362369098492195,28.428097185010756 
 06/28  15:50:00,,,32.49473039264644,34.72569367329336,34.84055788563652,50.342897497290934,18.0,36.975408537264904,28.314719222650183,28.32524388206508,28.35684942342084 
 06/28  15:55:00,,,32.3752032487564,34.59028651211918,34.505922550401834,50.14769795962043,18.0,36.603930402841684,28.252697933859622,28.263198361699324,28.26861015088491 
 06/28  16:00:00,28.300000000000008,28.111630947772763,32.306898115477004,34.492020071173854,34.22450911058562,50.03212248653977,18.0,36.22247576546412,28.21096272773798,28.221375494775202,28.21133387375687 
 06/28  16:05:00,,,32.62136683305835,34.41662768379287,34.055864011030536,49.92841031671064,18.0,35.90160057072767,28.263055304417435,28.233462823833293,28.222722788150975 
 06/28  16:10:00,,,32.74081566908662,34.35191142123061,33.91725773919371,49.78936335872091,18.0,35.58919792858008,28.31909609088649,28.256697013538883,28.24571133873326 
 06/28  16:15:00,,,32.85626324420005,34.2875411441474,33.77888152480713,49.64369767374733,18.0,35.28233219867453,28.383394379498327,28.284629269777042,28.273615100510824 
 06/28  16:20:00,,,32.97915272516512,34.233656740960335,33.67629536861719,49.46438627521561,18.0,34.99284827097534,28.45418736451836,28.31460189366362,28.303674958823308 
 06/28  16:25:00,,,33.09673941571378,34.18013080825362,33.57393944569586,49.279002905766,18.0,34.709194242338626,28.530606493970822,28.346161866576836,28.335399678284602 
 06/28  16:30:00,,,33.21735786775199,34.133383212748946,33.49194855278375,49.060235818057095,18.0,34.43991981597663,28.61042137118727,28.37849728804781,28.3679302696313 
 06/28  16:35:00,,,33.34548698937058,34.079610394368366,33.40286367848617,49.03157489280298,18.0,34.24844050658036,28.694256210159438,28.40804310240486,28.39771122778461 
 06/28  16:40:00,,,33.47966783512087,34.02875896787583,33.325245901542964,49.00813237062231,18.0,34.074732887750685,28.781907625161466,28.436608816365833,28.426550605975308 
 06/28  16:45:00,,,33.61332783127802,33.977493486707935,33.247172745402644,48.981075772271964,18.0,33.90091284800043,28.873568473271575,28.465114388399115,28.455362556807245 
 06/28  16:50:00,,,33.75399074462772,33.927002620703924,33.1757989156883,48.98511753388922,18.0,33.74643193436403,28.96824680397731,28.49346529664456,28.484039729769904 
 06/28  16:55:00,,,33.894061364593796,33.87611724106587,33.10400218072439,48.9851818743236,18.0,33.591910330996264,29.06563547739711,28.521863693983505,28.512783400780336 
 06/28  17:00:00,28.625,28.436630947772755,34.03952229369259,33.82591191535219,33.03726087676066,48.99528036498454,18.0,33.44677887393247,29.16487956557677,28.550138736526833,28.541419047617296 
 06/28  17:05:00,,,34.13113542286816,33.713788447753,32.90860655807233,48.94768557498169,18.0,33.17278677959328,29.10693643217985,28.432854215763655,28.424547702299378 
 06/28  17:10:00,,,34.216813473223375,33.5910476131907,32.77267837575852,48.89160481153986,18.0,32.88474905847017,29.039428003286275,28.278902907121164,28.271150646271053 
 06/28  17:15:00,,,34.30185498597933,33.46798341843953,32.63640546113706,48.83236860856284,18.0,32.59654508442285,28.972725725433406,28.132449487291467,28.125280301403905 
 06/28  17:20:00,,,34.373956679368206,33.327785207652525,32.48566779026828,48.7538238261307,18.0,32.284004264001034,28.905676096090247,27.986189016275773,27.97958446066866 
 06/28  17:25:00,,,34.44542817005177,33.187298229959204,32.334619169665025,48.67239880931615,18.0,31.971334270113164,28.838166273133936,27.839788854196627,27.8337599297588 
 06/28  17:30:00,,,34.509629838506896,33.03677575482766,32.175705426114526,48.57568972128111,18.0,31.6471910690519,28.76979512794196,27.693133068074644,27.687691251661477 
 06/28  17:35:00,,,34.467930122292806,32.86691455949384,31.997426972926824,48.141041965658076,18.0,31.217536355442522,28.629929347714324,27.533624282443213,27.52883698962887 
 06/28  17:40:00,,,34.392799475292904,32.687452381599755,31.81132891284086,47.632400942579565,18.0,30.774945225428958,28.475626413766804,27.371298384639886,27.366896719759666 
 06/28  17:45:00,,,34.30854981196707,32.5085232489606,31.625749829956664,47.121493528955085,18.0,30.340825094882167,28.300781836848955,27.20848694890998,27.2044682325527 
 06/28  17:50:00,,,34.174818008533705,32.3200761908074,31.432148565143454,46.49780314637636,18.0,29.89358121906316,28.12550350230481,27.045537214470073,27.041862062682867 
 06/28  17:55:00,,,33.88979811579709,32.10500890838504,31.211900350957148,45.49593029785842,18.0,29.454942148069133,27.844224713478184,26.86066830421828,26.856865236614226 
 06/28  18:00:00,27.979166666666668,27.790797614439423,33.67598568831274,31.908107458814282,31.011081547889155,44.733795930581,18.0,29.019023219817072,27.6423015464527,26.693247680767627,26.689422509667168 
 06/28  18:05:00,,,33.451004494334754,31.710056260277604,30.806132067157158,43.983244672817484,18.0,28.586647515073608,27.388514322349806,26.469879342644617,26.466233872022713 
 06/28  18:10:00,,,33.199192559864535,31.511014183669147,30.600687906414937,43.21626404330206,18.0,28.15997124576946,27.131378515897666,26.250454357572266,26.246956467946802 
 06/28  18:15:00,,,32.93782328175355,31.312893578647188,30.396115027835954,42.44645111098176,18.0,27.738623075178435,26.867268972724958,26.03317087322597,26.02979289001388 
 06/28  18:20:00,,,32.643390032205794,31.113229920577844,30.19001656726291,41.65163650649882,18.0,27.325199027368715,26.59370516712653,25.81601802014086,25.812675905935066 
 06/28  18:25:00,,,32.33893016174615,30.91449395161532,29.984796457989933,40.854336196816796,18.0,26.91741054139441,26.310270284260127,25.5986545997838,25.59528852198173 
 06/28  18:30:00,,,31.998665699541846,30.71475209829649,29.778796035111295,40.02933070194814,18.0,26.519473147003865,26.016997345925347,25.381172426964326,25.37770867174686 
 06/28  18:35:00,,,31.761559989796222,30.5279521074977,29.585695905412827,39.43925870111844,18.0,26.171091975574633,25.80024118098669,25.172428111285,25.168798337570422 
 06/28  18:40:00,,,31.37435574811431,30.331454583733887,29.383165713379572,38.575576661429416,18.0,25.83587053291948,25.48278121646962,24.95506487669695,24.951027945647297 
 06/28  18:45:00,,,31.124535674575498,30.14711684910097,29.192749335863216,38.01123154473815,18.0,25.502058049041537,25.257149807623364,24.746011958637496,24.741769760844704 
 06/28  18:50:00,,,30.85399719964605,29.963653502275434,29.003469482206967,37.43727905328347,18.0,25.183676896742266,25.033339262273444,24.54139580626861,24.537326447273472 
 06/28  18:55:00,,,30.579760347628863,29.780850173584714,28.814805001543434,36.8619002893166,18.0,24.867004364685563,24.80623789435782,24.3368940889261,24.332927042131132 
 06/28  19:00:00,25.683333333333334,25.49496428110609,30.01430830348677,29.600904589470318,28.62922565635028,36.259586965752305,18.0,24.560154251130115,24.50730123362098,24.131105395626093,24.12699586504243 
 06/28  19:05:00,,,29.75715243079044,29.46172672156479,28.677336659870626,35.693637392893834,18.0,24.359898658442287,24.39574815807015,24.07458124370129,24.05410098774422 
 06/28  19:10:00,,,29.43850063584636,29.33130374080344,28.573966065974513,35.13072789217372,18.0,24.184184203331355,24.286575232486314,24.025416933348367,24.002635701283168 
 06/28  19:15:00,,,29.114827373411874,29.200914378738503,28.471649435567457,34.570500499476964,18.0,24.011010824827743,24.174384744888016,23.976939702968934,23.952656598874853 
 06/28  19:20:00,,,28.81023213868863,29.08302613741355,28.36383308539318,34.02282316344062,18.0,23.869822635259414,24.058546759134572,23.92829108806484,23.90260694879396 
 06/28  19:25:00,,,28.504074211378832,28.964775454587517,28.25587537400462,33.48441420985354,18.0,23.73158430782939,23.941026294238384,23.879297783532024,23.85221286344529 
 06/28  19:30:00,,,28.205740133054203,28.84308582347778,28.136714229197164,32.97459594447199,18.0,23.600446717937768,23.823801545006575,23.822839983966787,23.793314459590874 
 06/28  19:35:00,,,28.03609786335672,28.764275098056537,28.062334736803724,32.65056753152483,18.0,23.53633033872721,23.797518571699072,23.7987566333029,23.772126642816602 
 06/28  19:40:00,,,27.892685085511122,28.694085971135433,27.993144969478863,32.37573482053902,18.0,23.489756759509426,23.7809612757772,23.782845549710146,23.759960196301336 
 06/28  19:45:00,,,27.748821483086278,28.623768677100845,27.923891882468123,32.09999907332587,18.0,23.443165188875977,23.767766006368277,23.769876917706483,23.74892519570335 
 06/28  19:50:00,,,27.64352755191109,28.56740479916137,27.867318881582495,31.88932640081119,18.0,23.417026099158132,23.752011479741554,23.75436962442484,23.738470014785435 
 06/28  19:55:00,,,27.537879545054068,28.51093754597512,27.810673480393056,31.677796991903545,18.0,23.391064567813295,23.74048325565525,23.742958253127824,23.729492866115038 
 06/28  20:00:00,24.129166666666663,23.94079761443942,27.45429540584345,28.463220811996003,27.762046930494108,31.505525580526147,18.0,23.376540829260748,23.728251070430815,23.730895792272577,23.721100238589884 
 06/28  20:05:00,,,27.306799037927327,28.34656104319715,27.660479982463215,31.269861933998587,18.0,23.252323080530164,23.570009904461926,23.572771891648244,23.563702297269685 
 06/28  20:10:00,,,27.161479701440186,28.222593605158583,27.55399465733833,31.049391558069523,18.0,23.11660883990517,23.406083384650856,23.40872565684066,23.40197927172187 
 06/28  20:15:00,,,27.01592381310619,28.09829695961171,27.447317987029646,30.82900550508749,18.0,22.98030745522922,23.24328095614993,23.245764211681774,23.24196778860039 
 06/28  20:20:00,,,26.861288912538626,27.957471698132668,27.328054069174197,30.609467195416187,18.0,22.82096541657755,23.078579183338547,23.080975834593914,23.080071345486317 
 06/28  20:25:00,,,26.706515005925727,27.816463607233814,27.20868084275973,30.39011105730085,18.0,22.661211055806298,22.913383744147268,22.915551139967874,22.918024397993463 
 06/28  20:30:00,,,26.547869634671827,27.666345317224945,26.8894870249247,30.175006089968278,18.0,22.489847937481372,22.74887340540522,22.75077152658139,22.74485815456353 
 06/28  20:35:00,,,26.574265939147264,27.51607312727193,26.754792468508274,29.96003975170604,18.0,22.318246824442657,22.601213246289035,22.586814447565303,22.580551116908964 
 06/28  20:40:00,,,26.45716628250017,27.359867348103162,26.576410381411424,29.749889701940102,18.0,22.14040740443003,22.442471565801384,22.423434381943878,22.417377221407435 
 06/28  20:45:00,,,26.340495286095987,27.203533327781365,26.398157619216573,29.539854926696126,18.0,21.962440000362985,22.283347144813547,22.26012272816149,22.254326886042918 
 06/28  20:50:00,,,26.209319914213857,27.042909932184973,26.23055403435224,29.33440955181426,18.0,21.78102910007106,22.12419056885733,22.08405610354464,22.078520067619763 
 06/28  20:55:00,,,26.078080577829862,26.882179408343198,26.062830407665622,29.129063087908904,18.0,21.599552795637415,21.965374160556394,21.931505022716976,21.926219176894847 
 06/28  21:00:00,22.708333333333332,22.519964281106088,25.94069815472977,26.71812662254005,25.89797173923777,28.927859624296826,18.0,21.416137215193057,21.806409335379044,21.756805305877265,21.751771186984968 
 06/28  21:05:00,,,25.889531386532536,26.68552088920737,25.85386755580488,28.833039465073014,18.0,21.37382829509155,21.817930524771043,21.775016736691896,21.770028172606146 
 06/28  21:10:00,,,25.851636116903496,26.673887448619126,25.83176812265052,28.761838745042027,18.0,21.348547583932177,21.855769532947875,21.819714022179994,21.814432553343465 
 06/28  21:15:00,,,25.813327111104158,26.661331876512595,25.808511199536746,28.690082069462647,18.0,21.31924263126703,21.894064234688244,21.86211948404457,21.856535665763204 
 06/28  21:20:00,,,25.79993451264297,26.685135294729385,25.81999308637102,28.65448697335857,18.0,21.31736010545697,21.93240919381617,21.90420211509786,21.898298099144824 
 06/28  21:25:00,,,25.786388084790836,26.708650315323474,25.83093487028848,28.61870553297471,18.0,21.31274636266665,21.971492029153524,21.946928318144842,21.94069659881393 
 06/28  21:30:00,,,25.788260119713474,26.753867804101475,25.862398564146098,28.606389567534855,18.0,21.32012485905473,22.01066199517055,21.989827344500327,21.9832359608057 
 06/28  21:35:00,,,25.790276550808862,26.79927445081194,25.89376922896798,28.594360466865407,18.0,21.325131980276375,22.0504925803956,22.0334235859429,22.02645327793755 
 06/28  21:40:00,,,25.803774981082547,26.860490105260382,25.939827143563306,28.60040017269791,18.0,21.33499578991411,22.09047860003568,22.07729211925397,22.06990438906189 
 06/28  21:45:00,,,25.817711111417783,26.922182693477126,25.98607656693195,28.607176947429668,18.0,21.342396340168268,22.13112554393831,22.121905190250118,22.114068896772892 
 06/28  21:50:00,,,25.84135884340309,27.036571556764855,26.044161466813083,28.578333551911975,18.0,21.350342227183813,22.172039616597544,22.17439927893247,22.158582348958873 
 06/28  21:55:00,,,25.86580046553144,27.091211548094176,26.10255135230161,28.628721484213585,18.0,21.355328025898668,22.213798822441106,22.217084768984364,22.203997527664797 
 06/28  22:00:00,21.97083333333333,21.782464281106087,25.89934662910009,27.162941405902703,26.171048981430136,28.685757838879873,18.0,21.357300748206736,22.255891502667623,22.25960776397926,22.249790951397244 
 06/28  22:05:00,,,25.7641540449362,27.031164027862125,25.99966735295085,28.402340943629046,18.0,21.292774177658163,22.066282588694946,22.069847063838893,22.051318789076163 
 06/28  22:10:00,,,25.60641451380528,26.739592367324512,25.78604437366791,28.233536997896824,18.0,21.181510787321788,21.85893962832739,21.838411698324308,21.83116971000004 
 06/28  22:15:00,,,25.45199850570011,26.509181268655787,25.57293788207146,27.998844406184254,18.0,21.047591993853775,21.668294589417428,21.6322803008718,21.626331520793883 
 06/28  22:20:00,,,25.254380790337734,26.18773239751889,25.29397789338115,27.73063360589264,18.0,20.870195670386757,21.470633686446774,21.419257272574498,21.41411332329062 
 06/28  22:25:00,,,25.059463353782537,25.87307306603818,25.019184711748448,27.468996083343175,18.0,20.685207341043434,21.265457382137015,21.199301541587715,21.194797930718778 
 06/28  22:30:00,,,24.842662842907764,25.527702598349915,24.713154391602124,27.180012990134173,18.0,20.473968172859156,21.066216179751166,20.983816359352318,20.97987924668996 
 06/28  22:35:00,,,24.627959337364626,25.18937643260995,24.41201006554616,26.89623428932478,18.0,20.260096892570104,20.86860591971663,20.76909671778469,20.765638353107533 
 06/28  22:40:00,,,24.400761364484886,24.837885214296165,24.096344457962374,26.600512640562734,18.0,20.032985540594723,20.668938836199914,20.55228294465053,20.549229977057166 
 06/28  22:45:00,,,23.717405726444422,24.492991218608417,24.251789450699142,26.30892415316976,18.0,19.805227148303807,20.340445555211772,20.333362266729182,20.46732391342738 
 06/28  22:50:00,,,23.364525187507923,24.144077060862767,24.06156376635911,26.012251548975687,18.0,19.57143713847074,20.112814682986368,20.112292648540006,20.25928993911009 
 06/28  22:55:00,,,23.016991727517127,23.801058650676154,23.87288996477786,25.718944019110907,18.0,19.337691613428692,19.88949245055767,19.88952183701167,20.05254007420467 
 06/28  23:00:00,20.683333333333334,20.49496428110609,22.692144059635645,23.458685020333878,23.653539266438294,25.42390236571661,18.0,19.101433640493255,19.665096330966094,19.66508382600523,19.843701773496377 
 06/28  23:05:00,,,22.556601907684758,23.330150635884863,23.560908298442218,25.282186974896522,18.0,19.015794221400224,19.642085916731617,19.642005468814943,19.824473920096466 
 06/28  23:10:00,,,22.454088096796426,23.231072703081658,23.47669784507374,25.16432937074168,18.0,18.942048851353075,19.620009495604336,19.619958441364645,19.805338317745566 
 06/28  23:15:00,,,22.350387364686053,23.130904332451202,23.39232328195614,25.046013367575014,18.0,18.86696729811689,19.59792314667726,19.597920768690642,19.78519396275891 
 06/28  23:20:00,,,22.290533738134272,23.077123056754882,23.33479616619044,24.967040471820393,18.0,18.810707087880292,19.576078385422193,19.576126211847622,19.764635162353898 
 06/28  23:25:00,,,22.23036396244074,23.02316738081666,23.277336488875747,24.887953621385492,18.0,18.753807019524004,19.55490037774439,19.554991527649577,19.744310870913182 
 06/28  23:30:00,,,22.192426282005858,22.992906934600143,23.234552994554683,24.830685783931127,18.0,18.70410305969552,19.534648086589982,19.534781772301244,19.724544337403813 
 06/28  23:35:00,,,22.15468643773852,22.963036437657156,23.192055902316845,24.773629850889066,18.0,18.653868608869292,19.515363742685054,19.515538355199396,19.705308175838468 
 06/28  23:40:00,,,22.131245957349698,22.948651712497234,23.15946914334023,24.73129015095938,18.0,18.60678208221125,19.497230448347636,19.49744762164505,19.686795740980244 
 06/28  23:45:00,,,22.108362502063343,22.935058533293166,23.127338915022662,24.68940363572615,18.0,18.559412537589616,19.480277851591154,19.4805382623166,19.668948237898007 
 06/28  23:50:00,,,22.09628483073293,22.93339602056099,23.10290004668107,24.658826046011868,18.0,18.51349853667264,19.46469843598919,19.465004952612617,19.65194662399415 
 06/28  23:55:00,,,22.085069195804657,22.932872848476045,23.07907946168453,24.628921863650273,18.0,18.46733857341549,19.450581717085413,19.450936476529478,19.635794865150558 
 06/28  24:00:00,19.129166666666666,18.940797614439422,22.08302451846802,22.94267156817519,23.06185626705218,24.608572181186876,18.0,18.421857743524704,19.438169228971447,19.43857622943608,19.620704529355464 
 06/29  00:05:00,,,22.05953283401823,22.927511318050303,23.02818486069937,24.568486001038707,18.0,18.357081520555106,19.39721701715348,19.39768343917325,19.573957101721078 
 06/29  00:10:00,,,22.039661504846762,22.916319231683943,22.996756618716617,24.53246276400944,18.0,18.289699121299446,19.357702264167415,19.358199877359937,19.52936535174996 
 06/29  00:15:00,,,22.0203470235855,22.90583531299654,22.96569864792821,24.496836054286863,18.0,18.22161305007336,19.318669058986643,19.31919099063157,19.485078135042386 
 06/29  00:20:00,,,22.001456065446572,22.895673018531433,22.934283323519598,24.461938069930024,18.0,18.149136348673967,19.279948751369204,19.280498883905352,19.440830244256745 
 06/29  00:25:00,,,21.983163504975025,22.886267834470424,22.90328118242985,24.427500341707407,18.0,18.075698922535953,19.24155505113356,19.242134126037058,19.39660992404106 
 06/29  00:30:00,,,21.96724383962056,22.87952949891149,22.61949794016247,24.395534854171714,18.0,17.999128289823368,19.203703084618496,19.204311970638912,19.205338160714973 
 06/29  00:35:00,,,22.154771481398114,22.873621104945464,22.606223042738936,24.364091508106373,18.0,17.92136325821774,19.295136273103992,19.165746692959146,19.163606343938454 
 06/29  00:40:00,,,22.169839736701338,22.871311634356232,22.548772081896228,24.335797825410207,18.0,17.840639886530447,19.265342057640737,19.130079698454097,19.12730934102933 
