Date/Time,EAST:Surface Outside Face Temperature [C](TimeStep),NORTH:Surface Outside Face Temperature [C](TimeStep),SOUTH:Surface Outside Face Temperature [C](TimeStep),WEST:Surface Outside Face Temperature [C](TimeStep),FLOOR:Surface Outside Face Temperature [C](TimeStep),ROOF:Surface Outside Face Temperature [C](TimeStep),EAST_WINDOW:Surface Outside Face Temperature [C](TimeStep),NORTH_WINDOW:Surface Outside Face Temperature [C](TimeStep),SOUTH_WINDOW:Surface Outside Face Temperature [C](TimeStep),WEST_WINDOW:Surface Outside Face Temperature [C](TimeStep) 
 06/01  01:10:00,16.789119667952324,16.820666979564063,16.7905300758879,16.86197033251907,18.0,15.73238159660401,18.29368510149152,18.292600413853393,18.294566617222472,18.291298761311282 
 06/01  01:15:00,16.925585249652535,16.955941956190784,16.927018087401336,16.995127077772246,18.0,15.965083983950288,18.301376163949158,18.30029149138977,18.302264898482917,18.29900845961447 
 06/01  01:20:00,17.033140727230684,17.062276918276748,17.034578314856866,17.09945035042632,18.0,16.12365070095793,18.308678694289938,18.307573612132046,18.30956015489312,18.306321225496163 
 06/01  01:25:00,17.12004842225194,17.14798834681993,17.121477417236427,17.18324937829775,18.0,16.281526072072417,18.315872456006105,18.314737478629922,18.316741056958108,18.313519630710175 
 06/01  01:30:00,17.19182623651751,17.21862083416611,17.193236627377885,17.252063382181337,18.0,16.3938110744185,18.32293624159422,18.321764682149762,18.323785600303893,18.320586248742984 
 06/01  01:35:00,17.252285414851766,17.277997611851493,17.25366973405614,17.309711141397376,18.0,16.505679933077527,18.330062192738296,18.328850619781633,18.330891256084897,18.327711369907206 
 06/01  01:40:00,17.304125121651413,17.32882183005348,17.305477850309515,17.358891817762114,18.0,16.588055009273372,18.33713232055277,18.335876491268095,18.337936102164292,18.33478014970035 
 06/01  01:45:00,17.3492966907754,17.37304449535475,17.35061381281892,17.401552677076868,18.0,16.67016475662181,18.344342443724713,18.34304024198343,18.345121533494307,18.341985148232652 
 06/01  01:50:00,17.389235946978225,17.41209886288415,17.39051461456139,17.439123382841764,18.0,16.732737296488658,18.351533335978502,18.350181239641017,18.35228329643678,18.34917073195868 
 06/01  01:55:00,17.42501593541497,17.447054336921852,17.426254215505693,17.472669856677644,18.0,16.79513379537225,18.358910556355454,18.35750700880226,18.35963305704115,18.356538512321777 
 06/01  02:00:00,17.45744982011098,17.47872002879991,17.46228182139232,17.502997824000797,18.0,16.84434595249401,18.366290877634015,18.364832891408753,18.365349666753787,18.36390935997042 
 06/01  02:05:00,17.48243538016716,17.502900566942554,17.485035209035626,17.525917391916256,18.0,16.8863567496873,18.366464788746157,18.365039493528798,18.36693691301116,18.36415769664501 
 06/01  02:10:00,17.503315011879153,17.523000735101025,17.50533584288034,17.544823693731633,18.0,16.91783283288286,18.365599272619136,18.36417985953392,18.366164592824475,18.3633340629828 
 06/01  02:15:00,17.52116929120983,17.540111819170694,17.522874846306983,17.560803416100043,18.0,16.94925441778265,18.364602532511185,18.36318246983899,18.36518907611884,18.362370340950065 
 06/01  02:20:00,17.536655649591577,17.554894014431124,17.53814703599569,17.574513048832962,18.0,16.972008734137823,18.36349215809213,18.362067460396418,18.36407049350703,18.361291484595654 
 06/01  02:25:00,17.55023970947336,17.567812992438252,17.551574077358083,17.586414984996882,18.0,16.99472098684172,18.362577972152792,18.361147287223275,18.363141206768944,18.360403352521644 
 06/01  02:30:00,17.562266814594082,17.579212897078943,17.56348027585297,17.596850381152752,18.0,17.011534155226613,18.361608459801573,18.36016991010439,18.362149023285838,18.359460746807372 
 06/01  02:35:00,17.573000054682996,17.589355038825413,17.574116649218567,17.606077782902197,18.0,17.028319513612978,18.360818175234385,18.359371758179805,18.361338123324344,18.358693179832528 
 06/01  02:40:00,17.582643984010208,17.598441959953174,17.583680343287572,17.61429714913571,18.0,17.04098089829705,18.360048539544323,18.35859307145745,18.36054560882303,18.35794611450541 
 06/01  02:45:00,17.591360345345965,17.606633342309493,17.59232836555914,17.62166573341259,18.0,17.05362329228683,18.35944219559883,18.357977864468182,18.359919174597508,18.35735905817222 
 06/01  02:50:00,17.59927889096155,17.61405692457886,17.600187345946548,17.62830898314989,18.0,17.063328509666167,18.35886068220259,18.35738659694715,18.359316247090476,18.356796673602048 
 06/01  02:55:00,17.60650504082695,17.620816208475976,17.60736059125188,17.63432823269564,18.0,17.073020451231745,18.35843233719305,18.35694884583154,18.35886941984552,18.356384470110356 
 06/01  03:00:00,17.61312542593888,17.62699602322376,17.613933269024617,17.639806257750124,18.0,17.080585492218205,18.358029955908933,18.356536400227924,18.35844759996337,18.355998085428155 
 06/01  03:05:00,17.623901089045074,17.637432387087284,17.62466517711162,17.649572455042076,18.0,17.095104695636618,18.365181061717976,18.363590981056973,18.36558193652604,18.363075810068665 
 06/01  03:10:00,17.636066688830038,17.6493025432225,17.63679038522024,17.660805680311856,18.0,17.109550633407125,18.373428580055872,18.371765810070087,18.373804187299015,18.371281663442232 
 06/01  03:15:00,17.64897892027329,17.66194955323651,17.649665073297854,17.67284804637061,18.0,17.123988410463912,18.382148961077746,18.38041923048661,18.382503072722955,18.379962222921108 
 06/01  03:20:00,17.662327349373008,17.675056261404197,17.662978411019964,17.685381119178288,18.0,17.13961321544855,18.3910324092534,18.38923690479902,18.39136490356691,18.388806818853823 
 06/01  03:25:00,17.675925602161765,17.688432161759938,17.676543717722232,17.698213031246695,18.0,17.15523361586931,18.400105252452136,18.398244648758237,18.400418899720535,18.397838461469632 
 06/01  03:30:00,17.689655417842108,17.70195623615437,17.690242491182225,17.711221388708616,18.0,17.17141910947424,18.409237340692982,18.407311182940248,18.409531662876304,18.4069290571166 
 06/01  03:35:00,17.70344011550983,17.715549848400467,17.703997856856326,17.724326198107587,18.0,17.187596856647733,18.418498886354655,18.41650701309902,18.41877609413598,18.416146511952775 
 06/01  03:40:00,17.717229511736914,17.729161349450784,17.717759473065648,17.737474488959855,18.0,17.20403430999285,18.427799687320203,18.425741387761434,18.42805936694151,18.425402644917995 
 06/01  03:45:00,17.73099076752817,17.74275674468053,17.731494369151353,17.75063099034691,18.0,17.220462411464432,18.437206213652246,18.435081081811404,18.43745023932621,18.434762020523067 
 06/01  03:50:00,17.74470261787429,17.756313816734647,17.745181168741468,17.763772258484764,18.0,17.236985553212225,18.44664567034448,18.444452956091993,18.446873720008,18.444153648809163 
 06/01  03:55:00,17.75835163129507,17.769818320098874,17.75880634475985,17.77688287332403,18.0,17.253498549453482,18.456174692680236,18.453913860794444,18.456388356670573,18.45363253506764 
 06/01  04:00:00,17.77192973178827,17.783261462622786,17.772361738062134,17.789952920491714,18.0,17.2700172658545,18.465732798535328,18.463403087988127,18.46593182884277,18.463139769122222 
 06/01  04:05:00,17.763222603852547,17.77394978418642,17.763633639827372,17.780302593655172,18.0,17.256594381940236,18.43773219514179,18.43560081890712,18.437920819087594,18.435350359026643 
 06/01  04:10:00,17.745684610753635,17.75570786825772,17.746075851281102,17.761744743851505,18.0,17.236870392533977,18.40583278515919,18.40385331265088,18.406040386596374,18.403587033439976 
 06/01  04:15:00,17.722601733404282,17.73189468557396,17.722974179783005,17.737634834243668,18.0,17.217242144038334,18.373403910060517,18.37158362754758,18.373626496868383,18.3713052409272 
 06/01  04:20:00,17.69563884525261,17.704202913271782,17.69599339002588,17.709663385204056,18.0,17.18756741314369,18.34086608947939,18.339223054266597,18.341103695372567,18.338932405252535 
 06/01  04:25:00,17.963648677012717,17.906799209647442,17.81211612725868,17.824289326030527,18.0,17.34129404900526,18.463259553861235,18.428804532937193,18.388318140171748,18.386436626220984 
 06/01  04:30:00,18.006600097749516,17.94698462381673,17.855124475583718,17.86601084739239,18.0,17.362492413879576,18.416535823467882,18.39470532243388,18.376554447116064,18.37487171416808 
 06/01  04:35:00,18.096251987806156,18.017805628392065,17.909921965761264,17.919617817434478,18.0,17.421679344183246,18.422267899311066,18.395072956804825,18.369300772915494,18.367783919726946 
 06/01  04:40:00,18.18609924006856,18.089644063604766,17.96863618646453,17.97727361025942,18.0,17.47782651753906,18.424110077438343,18.393522297587708,18.364330529643723,18.362954711019597 
 06/01  04:45:00,18.272249770109266,18.160214843584633,18.03019917175936,18.037954304568167,18.0,17.534467588033703,18.422785929167844,18.38997267178189,18.359285778748472,18.358087637275275 
 06/01  04:50:00,18.355199474906932,18.22981681562511,18.09408006820101,18.101148758668828,18.0,17.598535720773786,18.420008477302986,18.38565044056213,18.354347077691727,18.35345950556507 
 06/01  04:55:00,18.43445440286915,18.298302241964,18.159887533213542,18.166492026893824,18.0,17.663057946155362,18.41611530882983,18.38099518466703,18.349837662989785,18.349452720956094 
 06/01  05:00:00,18.500178515632605,18.361339387008105,18.227333917030716,18.233713515193053,18.0,17.732658098842347,18.406226927636,18.373767082063694,18.345509744429364,18.345718785045506 
 06/01  05:05:00,18.51885691767416,18.37767921871901,18.25339724382457,18.257275900095305,18.0,17.75832898346436,18.323766579856056,18.289384682740092,18.267948045527532,18.26457089011916 
 06/01  05:10:00,18.51813782193694,18.373294366783103,18.261087963702774,18.260577474430807,18.0,17.77379339262698,18.23522610685211,18.19744956429588,18.182881520917192,18.17491869611308 
 06/01  05:15:00,18.505244904760566,18.35469426473145,18.25602549527851,18.249315043901078,18.0,17.78436792804144,18.14295360473318,18.100536294112317,18.092888225824368,18.079813054030126 
 06/01  05:20:00,18.483843010766755,18.32524014951891,18.24116428007727,18.226529710371263,18.0,17.775224724221598,18.050642243833636,18.002584880393783,18.002029500710478,17.98323535375232 
 06/01  05:25:00,18.456166672377815,18.287082140805076,18.218457659560688,18.19427841211612,18.0,17.761866350224317,17.957505586962725,17.902910707691717,17.909676322234304,17.8846503235344 
 06/01  05:30:00,18.423652292532758,18.241692653744362,18.189287386399283,18.154054226186837,18.0,17.73228494726719,17.863690923521574,17.80175628799259,17.816124696362408,17.784378197370984 
 06/01  05:35:00,18.42783965909823,18.217772623396705,18.176682291059127,18.128466646658875,18.0,17.726470700566995,17.78932051167868,17.712523122810012,17.73246519747954,17.693049861658096 
 06/01  05:40:00,18.441269595069386,18.196759314218333,18.167361782131707,18.104321913858737,18.0,17.711725901116186,17.713820012740314,17.621967708779948,17.648578034856087,17.60095637485915 
 06/01  05:45:00,18.457488183499994,18.174512393915567,18.15843323514102,18.078805614958366,18.0,17.693159765596587,17.63627304642074,17.529184294894662,17.56345200487567,17.507121328853373 
 06/01  05:50:00,18.473473634958296,18.14922589539744,18.148589065481644,18.050700643604955,18.0,17.670098016282473,17.55682682003942,17.43432652708225,17.477142206055873,17.41162303384135 
 06/01  05:55:00,18.496346564461298,18.121641963794303,18.136025801553153,18.01834415020741,18.0,17.643601604804232,17.479911296436,17.33840492377965,17.389312968511092,17.31418207079014 
 06/01  06:00:00,18.50989900991177,18.088270912866886,18.122132109109227,17.983178141178797,18.0,17.610457786545727,17.396879918019522,17.239849633212316,17.300979642012862,17.2157731460519 
 06/01  06:05:00,18.573842830512977,18.112031471600275,18.159506333724504,18.005698759605828,18.0,17.647615070857913,17.400671901759438,17.237332745245567,17.303814883185737,17.21332444711163 
 06/01  06:10:00,18.65489154660185,18.154535960379633,18.215216688338767,18.04778002769744,18.0,17.69379632711662,17.413080530619652,17.234997569224788,17.307259603935847,17.211343916728424 
 06/01  06:15:00,18.745476094684854,18.207241709214447,18.281624062468882,18.10086345099243,18.0,17.739642565784564,17.426104409860272,17.236729629243086,17.31437397851147,17.213609822464605 
 06/01  06:20:00,18.84192390348393,18.266099518631172,18.354978559459795,18.16086175976588,18.0,17.802360472435534,17.438440234670338,17.238688338318525,17.321774078898045,17.21625922503557 
 06/01  06:25:00,18.94201249975336,18.32870639325502,18.432987416762998,18.225330978182598,18.0,17.8647400425531,17.450808742837353,17.240815826434527,17.329563392179352,17.219209437436632 
 06/01  06:30:00,19.04431268222073,18.39354283817397,18.51415683563561,18.292711305456102,18.0,17.93583913667132,17.46259130076305,17.24240662911717,17.336985836472138,17.221760279570276 
 06/01  06:35:00,19.704779583052115,18.638587635524946,18.70577604078947,18.465391888486593,18.0,18.213378388478464,17.73641628327681,17.322627224863595,17.398293393057315,17.273097082976847 
 06/01  06:40:00,21.004583912572134,19.00771967059464,18.9477967833733,18.68433764672912,18.0,18.540441919668133,18.23052390347715,17.439751000862657,17.47512753061136,17.339067004878018 
 06/01  06:45:00,22.16886876180395,19.343229462823533,19.203131412807522,18.913988246580242,18.0,18.873529879535536,18.533212534265886,17.519094611533546,17.548669186555344,17.40215996462331 
 06/01  06:50:00,23.345950669629648,19.66774872407397,19.470368570946462,19.153381437560416,18.0,19.275728811635556,18.83143065783497,17.586251986168747,17.617529581424378,17.460980063616944 
 06/01  06:55:00,24.534642922714543,19.97762914072922,19.745614970544036,19.399028080775906,18.0,19.68366788244136,19.1309938695764,17.647681717813043,17.687728345548294,17.52084773544459 
 06/01  07:00:00,25.725524985923254,20.269118744838153,20.02607838280735,19.648455334218532,18.0,20.136113429073944,19.421773979817146,17.702543885836576,17.75749624063269,17.58025226617974 
 06/01  07:05:00,27.64625496270887,20.69500111201071,20.394025352774154,19.998280275025635,18.0,20.678836487539268,20.188264401528215,17.95312828887984,17.997236070443137,17.81540379401349 
 06/01  07:10:00,29.16701453794285,21.064634204585044,20.764542009399985,20.35607814972146,18.0,21.28039387069583,20.585454575946585,18.11743323297378,18.174728124252056,17.99540138222153 
 06/01  07:15:00,30.606470678467705,21.4142534432033,21.145515732253305,20.727899732823747,18.0,21.898535908494853,20.937836126306024,18.237656219353653,18.311455654143742,18.135194965238725 
 06/01  07:20:00,32.00340748295519,21.745720592236687,21.53543745879969,21.1116615497104,18.0,22.5847869071597,21.28775145849181,18.36742351846692,18.459472114270568,18.286770510294218 
 06/01  07:25:00,33.36950822785573,22.058436081269136,21.932827160200656,21.50565138277385,18.0,23.28907302524,21.63067576995661,18.49008565562127,18.601258069821483,18.437473381419466 
 06/01  07:30:00,34.70991270706909,22.351653793322434,22.336638337526107,21.908737887768595,18.0,24.05535890641296,21.969319522998262,18.609963737917383,18.739499303013986,18.583385782257267 
 06/01  07:35:00,36.136476860762144,22.469260615656637,22.580182022255908,22.15927925930197,18.0,24.762005470587663,22.358638028522876,18.658239282442423,18.799925487559335,18.656143642933557 
 06/01  07:40:00,38.281794790135784,22.55725433986564,22.834590068071726,22.35719253523906,18.0,25.52532195031165,23.077223528943023,18.72886134347101,18.88249182166578,18.73053766896976 
 06/01  07:45:00,39.961652294257576,22.662991547055388,23.149932959032252,22.516743574085393,18.0,26.319819231833012,23.464894524255897,18.8003765757137,18.970047848751165,18.8019275891333 
 06/01  07:50:00,41.54127048293131,22.76697460242486,23.507746768611103,22.65534966471413,18.0,27.16982109145468,23.84976096030971,18.866099259510065,19.06124790856245,18.867484485359796 
 06/01  07:55:00,43.801562464848985,22.888843709737596,23.97289200101813,22.80102421280081,18.0,28.051767567180377,24.5785518451616,18.94430086208797,19.198578555399195,18.94530682454547 
 06/01  08:00:00,45.51360513783311,22.99321618232426,24.45218717022166,22.922346028775042,18.0,29.00738899573645,24.954504769885943,19.015220260724334,19.327540328477426,19.015656986087492 
 06/01  08:05:00,46.99797707007093,23.086002803489194,24.974376550606966,23.027945473578658,18.0,29.87646659221639,25.57030211612323,19.392868434435513,19.79396532119364,19.392791148450215 
 06/01  08:10:00,48.35214785327623,23.17484402095751,25.538891907296016,23.126513406622855,18.0,30.787021895283992,26.063103833377056,19.650562361953234,20.151103958869612,19.64866436582804 
 06/01  08:15:00,49.94812927545934,23.316639475857528,26.237464964471734,23.27582443606071,18.0,31.709467366104146,26.622537038775704,19.83760508138846,20.468548062733532,19.835623838693323 
 06/01  08:20:00,51.231489208574786,23.41194149270067,26.91457657679301,23.377028224904862,18.0,32.65226804465328,27.015471414418016,20.00091540159326,20.76340247968517,19.998159924003915 
 06/01  08:25:00,52.38729641663085,23.497606552872096,27.617769669234058,23.46739710861834,18.0,33.60578279953504,27.384938827854057,20.156008050223136,21.064562371151055,20.15257619181409 
 06/01  08:30:00,53.440351066818984,23.58048850770899,28.352705541174682,23.554083009605563,18.0,34.58553978384916,27.7349599735669,20.310359561900327,21.378832874050772,20.30620623687389 
 06/01  08:35:00,53.89820717651603,23.711839951467017,29.065442779958577,23.688554239231234,18.0,35.29335134993093,27.83067101947995,20.484169107293383,21.691996852409375,20.479663366215107 
 06/01  08:40:00,54.1521563452453,23.85932513409892,29.773520114161766,23.838629768212886,18.0,35.9645222432623,27.922423744753075,20.651895212204977,22.001744464422245,20.647229377011115 
 06/01  08:45:00,54.27755775893873,24.016064065248177,30.478392895034652,23.99754155561118,18.0,36.63324370031216,28.007081957934474,20.816046645032202,22.30975876454977,20.81128806379627 
 06/01  08:50:00,54.311821476573535,24.178804100800928,31.179986856024964,24.162121023595006,18.0,37.22547300751136,28.086548891900748,20.97836485754084,22.617016752436655,20.973563546774585 
 06/01  08:55:00,54.108098896917866,24.465240557586267,31.918969608525643,24.450131577241667,18.0,37.816068935593485,28.08513830650128,21.193021607331787,22.945944737887544,21.188439165339673 
 06/01  09:00:00,53.97483826273041,24.674937616640886,32.62073989687936,24.6611834954219,18.0,38.35993742817075,28.151249122950958,21.347196093242815,23.237616013470756,21.342832054263454 
 06/01  09:05:00,53.912534886999865,24.889925100882248,33.34718466747824,24.877268111559214,18.0,39.10598172455026,28.206198386221104,21.462493699090828,23.497921477053524,21.458321033012453 
 06/01  09:10:00,53.84775282671883,25.106013421777853,34.08088569870812,25.094286873027052,18.0,39.86785267695212,28.2714004493007,21.590378183216444,23.77237459633932,21.586585852989515 
 06/01  09:15:00,53.76789463015119,25.323544506890467,34.818889196437276,25.312618703354964,18.0,40.63668577139971,28.339182369447258,21.725608302706746,24.054092612797206,21.722108575639254 
 06/01  09:20:00,53.667400291341096,25.54283918280571,35.55968689147696,25.532609487875256,18.0,41.46154497341897,28.40168207299496,21.859951582747158,24.334460751870267,21.85685157668479 
 06/01  09:25:00,53.54326242897957,25.764061857638385,36.30217436692538,25.754442450593384,18.0,42.29264156214967,28.457673964112132,21.992501138652983,24.612327699496518,21.989897144055703 
 06/01  09:30:00,53.39372489774353,25.987283924667032,37.04544604001697,25.97820368111394,18.0,43.16513889144796,28.50792020078285,22.124816539419953,24.88893042197992,22.122760945878838 
 06/01  09:35:00,53.1041707312709,26.182371490973416,37.71914969679284,26.173770420365912,18.0,43.93646686585978,28.495331905425246,22.24082172432503,25.12911354914337,22.239398511011927 
 06/01  09:40:00,52.758171162628614,26.36837622493019,38.366223113553374,26.360203717243692,18.0,44.71949156641312,28.475598290385335,22.35421223675405,25.36402935472131,22.35347186287379 
 06/01  09:45:00,52.37068327927712,26.549431007610682,38.99475929227223,26.541644768040648,18.0,45.50610085989523,28.448157667847795,22.466181528364416,25.594395475005854,22.466171845696294 
 06/01  09:50:00,51.94891956788123,26.727507318301182,39.60840919567442,26.720071974579714,18.0,46.28299643887616,28.41295339234705,22.577772867663725,25.821127650841845,22.578510709921716 
 06/01  09:55:00,51.49710770572916,26.9037787424365,40.209205816674626,26.89666477697463,18.0,47.063332161954015,28.36794640013477,22.68790434144131,26.043130933669772,22.689428113299527 
 06/01  10:00:00,51.01786136004189,27.078988576066102,40.798316945352084,27.072171466733273,18.0,47.8420979476077,28.3130395777236,22.797756431584787,26.26148321004456,22.80006083885121 
 06/01  10:05:00,50.338670885757764,27.171035125825608,41.24219262589516,27.164553120654823,18.0,48.17034741041592,28.13471789118637,22.82866354842224,26.378480560925595,22.831704075784387 
 06/01  10:10:00,49.58755405143217,27.23229929395293,41.62787929980616,27.22615013364481,18.0,48.41151368406587,27.9473026590872,22.859738623632325,26.49014551780033,22.86344504809017 
 06/01  10:15:00,48.78935601381107,27.27496471632643,41.972997147399425,27.269139753309396,18.0,48.64841717113463,27.751832515484466,22.892631444215226,26.598029729890072,22.89692166469115 
 06/01  10:20:00,47.956681415395416,27.30526152963395,42.286293395531935,27.29975022384255,18.0,48.732106391620675,27.546651457688313,22.92593563162552,26.70101322119939,22.93075191293474 
 06/01  10:25:00,47.09730586826076,27.32711366575101,42.57311568007175,27.32190512142886,18.0,48.81591116066479,27.33111439713224,22.959389534696697,26.79897662931711,22.964665024536544 
 06/01  10:30:00,46.21635686146066,27.34314657527559,42.8369364108952,27.33823024161289,18.0,48.80354308208535,27.105529529110356,22.993549251328204,26.892550991679116,22.99919384719783 
 06/01  10:35:00,45.32426604129215,27.387906572408944,43.08687310742585,27.38327291625001,18.0,48.77698442605412,26.871289464574147,23.043837996887476,26.982849654952076,23.049766538901338 
 06/01  10:40:00,44.42108787064867,27.440195339762088,43.31812135316557,27.435835649825187,18.0,48.684819026306364,26.6301671259979,23.094949472783185,27.068782979236516,23.10107000333221 
 06/01  10:45:00,43.508689074771084,27.495760317896966,43.53049465436311,27.491666358164718,18.0,48.591323719587024,26.38232768277544,23.145966767772393,27.149602164489863,23.152179877690003 
 06/01  10:50:00,42.58875047808451,27.552755150523794,43.72426909373031,27.548919174601302,18.0,48.450972198878475,26.129569320192218,23.19717043595074,27.22575652970528,23.203372718920377 
 06/01  10:55:00,41.6627483059017,27.610211461828747,43.89984474104436,27.606626153663502,18.0,48.30955910581718,25.87386252172257,23.248546512729945,27.297370145553884,23.254643910204095 
 06/01  11:00:00,40.732010568920344,27.66763320761811,44.05766946397687,27.664291596429397,18.0,48.13621509242674,25.617861503385598,23.300259852603403,27.36473233336926,23.306165168533198 
 06/01  11:05:00,39.907007301568925,27.797645246551255,44.32819256629025,27.79451266894179,18.0,48.37850214748787,25.428270108500158,23.41034036177166,27.509609346048933,23.416064450055615 
 06/01  11:10:00,39.10649075086264,27.952950233498388,44.623961668609816,27.950014806527452,18.0,48.66769172694253,25.24009769392984,23.52114908203697,27.651623234860836,23.526632706722467 
 06/01  11:15:00,38.31418452150483,28.12344925093039,44.92834673295191,28.12070411588626,18.0,48.952921166690544,25.05545927360231,23.63034133396218,27.788372851962663,23.63557253092165 
 06/01  11:20:00,37.522412671653974,28.30445462401158,45.233511430724754,28.30189528111185,18.0,49.34510145319589,24.881436043901658,23.740012706810035,27.921767013020315,23.744943684997907 
 06/01  11:25:00,36.72676142131411,28.493286757829598,45.5348937269867,28.490909972964687,18.0,49.73268798418097,24.723647123459386,23.849938647160627,28.051550247522584,23.85456246135709 
 06/01  11:30:00,35.92457448816572,28.6883494863734,45.82968901613,28.68615265524276,18.0,50.18059999103122,24.588968668086522,23.96036739504558,28.177956424947922,23.964699768895457 
 06/01  11:35:00,35.03025239606832,28.82993817721233,45.91735920038939,28.827918610478285,18.0,50.34290961704264,24.449954558576792,24.04270846946747,28.200802639925882,24.046736142648683 
 06/01  11:40:00,34.11449430923725,28.954878320522315,45.93135398060579,28.953033187441996,18.0,50.48828060329391,24.35139537581648,24.12159041906233,28.21691274013631,24.125423250107872 
 06/01  11:45:00,33.14486871169037,29.011296040304927,46.04811064117498,29.00962215369407,18.0,50.629114516833965,24.279288297126072,24.172613487662318,28.298799584750725,24.176271780240654 
 06/01  11:50:00,32.23989677445499,29.100759643886516,46.02877446576359,29.14117448550644,18.0,50.695901795281344,24.281528432776042,24.252403683239947,28.307714308159575,24.263477663820424 
 06/01  11:55:00,31.78541215011338,29.19549842610642,45.96144308667929,29.717809569519364,18.0,50.7595884253492,24.360083499091616,24.332368924392085,28.31387129832865,24.42079527169858 
 06/01  12:00:00,31.490217274948204,29.29259485178869,45.860626513982474,30.44296335153102,18.0,50.77233904598488,24.435557533239773,24.41404751812945,28.317469112937033,24.62861929892938 
 06/01  12:05:00,31.202006936910383,29.28464546151762,45.5364823198311,31.114443282274003,18.0,50.14936915636821,24.438508829153704,24.411673225277582,28.19665803057535,24.780517354377707 
 06/01  12:10:00,30.951807157642858,29.2416296047032,45.13343649181918,31.76471057394423,18.0,49.39784997134981,24.45724332356025,24.416722785695924,28.08460048052575,24.962245792197905 
 06/01  12:15:00,30.7341942743224,29.180091674224567,44.683003182421146,32.38535094675804,18.0,48.664535329260445,24.48649119606449,24.433616009909656,27.980304239593693,25.162084659017182 
 06/01  12:20:00,30.543357556933866,29.10856822952515,44.20172677112532,32.96901316736622,18.0,47.7404900570838,24.524826731597443,24.453863389314733,27.87783858459784,25.365610403167977 
 06/01  12:25:00,30.374832394687427,29.0324104947744,43.700102406282184,33.51102541303424,18.0,46.8422465599746,24.55957630720559,24.477205934877816,27.777988529465915,25.56715010143722 
 06/01  12:30:00,30.225238234413997,28.95513208063713,43.18522879865802,34.00873375317762,18.0,45.85789116508434,24.595573603917842,24.503278318151274,27.680640549161012,25.761732149097384 
 06/01  12:35:00,30.161455426066592,28.946707665367043,42.969036118503524,34.66065602021081,18.0,45.33070854550178,24.667219088236607,24.57079109843869,27.73920962879413,26.0381395009357 
 06/01  12:40:00,30.135127819627396,28.96262437733195,42.839488269793804,35.356738005005205,18.0,44.83824152411959,24.74544866610131,24.639743725519565,27.80026794621847,26.31620759223881 
 06/01  12:45:00,30.134017241310833,28.99319517765716,42.7546981148664,36.07471574869971,18.0,44.35530109369436,24.824895307491147,24.709512635106194,27.859422474137318,26.593591740764793 
 06/01  12:50:00,29.873421440561827,29.03372675895028,42.69451021498416,37.343431758820145,18.0,43.98121160254756,24.798658414962688,24.78025877457577,27.916057123476833,27.131062002718465 
 06/01  12:55:00,29.790715176874354,29.08136230234504,42.64692260541557,38.3288487509831,18.0,43.61289558323889,24.856275907503857,24.852960884642357,27.9709993427889,27.44041026933479 
 06/01  13:00:00,29.752611545312515,29.134237470232414,42.60434100674205,39.26672644014472,18.0,43.30897656273352,24.92729100035973,24.926215113557475,28.02273581147773,27.742516055422584 
 06/01  13:05:00,29.81720333470708,29.260114109767137,42.711740393976626,40.31491536484835,18.0,43.52207317240062,25.01560371651476,25.01483421274679,28.11908176929626,28.086983527369682 
 06/01  13:10:00,30.1980504704011,29.414026835411153,42.863373807110094,40.738647648814066,18.0,43.86144074414633,25.219277188233832,25.093373140117933,28.201807148120224,28.095870926461714 
 06/01  13:15:00,30.40895340313273,29.58663221896732,43.0368923961986,41.68549654015813,18.0,44.20316090238164,25.293341106930598,25.166193882422363,28.273972360346193,28.428593624560563 
 06/01  13:20:00,30.595031601240983,29.773690574369418,43.22113815596917,42.77031251152189,18.0,44.71996541110783,25.36329426447014,25.242356423838316,28.34415365772213,28.77293310361904 
 06/01  13:25:00,30.77458030257137,29.972802349502658,43.40922087645274,43.94080257804583,18.0,45.24202952191535,25.4332296086842,25.32053920892986,28.410547347163742,29.122276888206557 
 06/01  13:30:00,30.953388123690832,30.18253220666993,43.59656368921595,45.17703233680238,18.0,45.87662496174892,25.50449320329659,25.40115064272038,28.47326869608844,29.476523850833985 
 06/01  13:35:00,31.053069857100404,30.322446065168737,43.69166526382529,46.377636059292875,18.0,46.42183243987831,25.537814747370135,25.446566496861976,28.486502824199647,29.795473033007625 
 06/01  13:40:00,31.12472004468488,30.44023652725521,43.74947638513115,47.59343030556716,18.0,47.0285627658528,25.56781440193498,25.489142805656456,28.4942890138924,30.115298813328536 
 06/01  13:45:00,31.179388494414873,30.545093685157912,43.77893708655023,48.83006275965734,18.0,47.64096091285397,25.596915468965562,25.53133201432979,28.496132383330462,30.4376778175166 
 06/01  13:50:00,31.222242029188283,30.640928786193328,43.78348892786121,50.088453379286896,18.0,48.282636610430885,25.625603872427405,25.573583009798483,28.497103890522226,30.75530122897146 
 06/01  13:55:00,31.25624341311659,30.729798611793083,43.76465560529347,51.36793137121111,18.0,48.929388369731484,25.65304973852642,25.61500623956556,28.485628157937413,31.082998018825833 
 06/01  14:00:00,31.28316884157287,30.812776443954903,43.72296202262823,52.666876213994456,18.0,49.603508993851776,25.676709883714864,25.656386296347762,28.466029546901154,31.41540824493063 
